UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
-1.727027868862067,1009,1,-0.7024092752447672,-0.5429545740840913,2.7679460943129346,-2.0451464503751753,-1.0675564970299374,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.726681458698821,1010,1,-0.7024092752447672,-0.5429545740840913,0.017982973841959956,0.8439729782584461,-1.0361351346649998,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7263350485355753,7009,2,-0.7024092752447672,-0.5429545740840913,-1.2705392996444398,0.663403013968845,-1.0047137723000623,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7259886383723295,7010,2,-0.652413241617146,-0.5429545740840913,-0.7183154681502685,0.5630863671412888,-0.9575817287526558,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7256422282090838,2,0,-0.6024172079894964,-0.5429545740840913,-1.2984293921441454,1.4559045239065398,-0.9104496852052494,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7252958180458378,7011,2,-0.5524211743618752,-0.47555368847852436,0.5200046388366611,-0.7510617062996991,-0.8318962792929054,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.724949407882592,3,0,-0.5524211743618752,-0.47555368847852436,-0.9135461156482079,0.2721680913413756,-0.784764235745499,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7246029977193462,1011,1,-0.6024172079894964,-0.47555368847852436,-0.49519472815262355,0.4828330496792433,-0.706210829833155,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7242565875561005,7012,2,-0.5524211743618752,-0.47555368847852436,0.23552569533966383,-0.9316316705893005,-0.6747894674682174,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7239101773928545,1012,1,-0.5024251407342256,-0.4081528028729957,1.222834969829243,-1.4332149047270821,-0.627657423920811,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7235637672296087,7013,2,-0.5024251407342256,-0.4081528028729957,0.12396532534084133,-0.26954180152742907,-0.5962360615558734,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.723217357066363,1013,1,-0.5024251407342256,-0.3407519172674287,1.7973708753231787,-1.6739748571132171,-0.549104018008467,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7228709469031172,1014,1,-0.452429107106576,-0.3407519172674287,-0.1493575811562738,-0.09900350192058306,-0.5176826556435293,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7225245367398712,4,0,-0.452429107106576,-0.4081528028729957,1.5184699503261225,-1.5435632162373938,-0.48626129327859174,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7221781265766254,1015,1,-0.452429107106576,-0.4081528028729957,-0.556552931651976,0.42264306158271003,-0.40770788736624775,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7218317164133796,1016,1,-0.5024251407342256,-0.4081528028729957,0.8602637673330699,-0.991821658685834,-0.37628652500131016,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7214853062501339,7014,2,-0.452429107106576,-0.3407519172674287,-1.1143547816460884,0.8239096488929353,-0.34486516263637257,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7211388960868879,1017,1,-0.5024251407342256,-0.4081528028729957,1.445955709826888,-1.4532782340925934,-0.29773311908896616,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.720792485923642,1018,1,-0.5024251407342256,-0.4081528028729957,-0.6681133016507984,0.8339413135756903,-0.26631175672402857,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7204460757603963,1019,1,-0.5524211743618752,-0.47555368847852436,0.7040792493347183,-0.7510617062996991,-0.23489039435909095,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7200996655971506,7015,2,-0.6024172079894964,-0.61035545968962,0.11280928834095907,-0.530365083279075,-0.20346903199415334,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7197532554339046,7016,2,-0.6024172079894964,-0.5429545740840913,-0.4840386911527413,0.8640363076239577,-0.15633698844674693,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7194068452706588,7017,2,-0.5524211743618752,-0.5429545740840913,0.23552569533966383,-0.32973178962396227,-0.10920494489934053,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.719060435107413,1020,1,-0.6024172079894964,-0.61035545968962,-0.556552931651976,-0.07894017255507152,-0.062072901351934134,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7187140249441673,5,0,-0.5524211743618752,-0.5429545740840913,-0.8912340416484434,1.074701265961826,-0.03065153898699653,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7183676147809213,1021,1,-0.6024172079894964,-0.61035545968962,-1.052996578146736,1.255271230251427,0.04790186692534748,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7180212046176755,1022,1,-0.6024172079894964,-0.61035545968962,-0.9860603561474425,0.5430230377757772,0.07932322929028508,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7176747944544297,1023,1,-0.6024172079894964,-0.61035545968962,-0.9525922451477957,1.0847329306445812,0.11074459165522269,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.717328384291184,7018,2,-0.6024172079894964,-0.61035545968962,-0.9525922451477957,0.9141946310377358,0.1421659540201603,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.716981974127938,6,0,-0.6024172079894964,-0.5429545740840913,-0.9302801711480313,0.8540046429412019,0.18929799756756668,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7166355639646922,7019,2,-0.6024172079894964,-0.61035545968962,-0.37247832115391877,0.7536879961136456,0.2678514034799107,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7162891538014464,1024,1,-0.6024172079894964,-0.61035545968962,-0.2776520066549197,0.9141946310377358,0.3149834470273171,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7159427436382007,7020,2,-0.652413241617146,-0.677756345295187,1.6969665423242386,-1.4231832400443263,0.3464048093922547,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7155963334749547,1025,1,-0.6024172079894964,-0.61035545968962,-0.6736913201507395,0.6333080199205777,0.3935368529396611,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.715249923311709,7,0,-0.6024172079894964,-0.5429545740840913,-0.6346451906511517,1.3957145358100058,0.4249582153045987,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7149035131484631,7021,2,-0.5524211743618752,-0.5429545740840913,-0.7071594311503863,0.4126113968999543,0.5035116212169427,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7145571029852171,1026,1,-0.5524211743618752,-0.61035545968962,7.375389375264303,-3.54989615278852,0.5506436647643491,1,-0.06797983367010212,-0.10786004157489551,10.210933252878352,-0.09948361928965135,-0.04363045807755068
-1.7142106928219714,1027,1,-0.5524211743618752,-0.61035545968962,-0.8689219676486789,1.496031182637562,0.5820650271292868,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7138642826587256,8,0,-0.6024172079894964,-0.677756345295187,-0.23302785865539066,0.382516402851687,0.6134863894942243,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7135178724954798,1028,1,-0.652413241617146,-0.677756345295187,0.14627739934060582,-0.49023842454805255,0.6920397954065683,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7131714623322338,1029,1,-0.652413241617146,-0.677756345295187,0.8491077303331875,-0.991821658685834,0.723461157771506,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.712825052168988,1030,1,-0.6024172079894964,-0.61035545968962,-0.1493575811562738,0.07153479768626296,0.7548825201364435,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7124786420057423,1031,1,-0.6024172079894964,-0.61035545968962,-0.3445882286542132,0.24207309729310825,0.7863038825013812,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7121322318424965,1032,1,-0.6024172079894964,-0.61035545968962,-0.14377956265633265,0.03140813895523986,0.8177252448663187,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7117858216792505,7022,2,-0.6024172079894964,-0.677756345295187,0.6817671753349538,-1.0520116467823681,0.8491466072312563,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7114394115160048,1033,1,-0.6024172079894964,-0.61035545968962,-0.8968120601483845,1.445872859223784,0.8962786507786628,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.711093001352759,1034,1,-0.6024172079894964,-0.61035545968962,-0.8131417826492676,1.265302894934183,0.9277000131436004,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7107465911895132,7023,2,-0.6024172079894964,-0.677756345295187,0.2968838988390162,-0.17925681938262783,0.9591213755085379,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7104001810262672,1035,1,-0.6024172079894964,-0.677756345295187,1.618874283325063,-1.7141015158442399,1.0062534190559445,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7100537708630215,7024,2,-0.5524211743618752,-0.677756345295187,1.5240479688260637,-1.4131515753615709,1.037674781420882,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7097073606997757,1036,1,-0.5024251407342256,-0.61035545968962,-0.08799937765692141,-0.13913016065160544,1.0848068249682883,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.70936095053653,1037,1,-0.5024251407342256,-0.61035545968962,-0.8075637641493265,0.5129280437275106,1.116228187333226,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.709014540373284,7025,2,-0.5524211743618752,-0.7451572309007539,0.782171508333894,-1.1322649642444131,1.1476495496981636,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7086681302100382,9,0,-0.6024172079894964,-0.7451572309007539,-0.4059464321535655,0.4126113968999543,1.19478159324557,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7083217200467924,1038,1,-0.6024172079894964,-0.7451572309007539,-0.06568730365715691,-0.7610933709824549,1.273334999157914,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7079753098835466,1039,1,-0.5524211743618752,-0.677756345295187,-0.7183154681502685,2.5794509683751707,1.3047563615228517,1,-0.06797983367010212,-0.10786004157489551,10.210933252878352,10.05190610414416,-0.04363045807755068
-1.7076288997203006,7026,2,-0.5524211743618752,-0.677756345295187,2.14878604081947,-1.7441965098925065,1.3361777238877892,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7072824895570549,1040,1,-0.5524211743618752,-0.61035545968962,-0.4840386911527413,0.5530547024585329,1.3833097674351955,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.706936079393809,1041,1,-0.5524211743618752,-0.61035545968962,-0.9470142266478546,0.4427063909482209,1.4147311298001333,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7065896692305633,1042,1,-0.5024251407342256,-0.61035545968962,0.2968838988390162,-0.5002700892308083,1.4461524921650708,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7062432590673173,1043,1,-0.5524211743618752,-0.677756345295187,0.34708606533848635,-0.7711250356652106,1.4775738545300083,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7058968489040716,1044,1,-0.6024172079894964,-0.7451572309007539,-0.8912340416484434,0.6734346786516008,1.508995216894946,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7055504387408258,1045,1,-0.6024172079894964,-0.7451572309007539,-0.43383652465327116,0.793814654844668,1.5404165792598836,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.70520402857758,1046,1,-0.6024172079894964,-0.7451572309007539,-0.4673046356529179,0.13172478578279617,1.5718379416248212,1,14.710244877221664,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.704857618414334,1047,1,-0.6024172079894964,-0.7451572309007539,-0.785251690149562,1.1549545834238708,-1.6959837443286896,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7045112082510883,1048,1,-0.6024172079894964,-0.7451572309007539,-0.7629396161497976,-0.20935181343089515,-1.6645623819637518,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7041647980878425,10,0,-0.6024172079894964,-0.8125581165062826,-0.5230848206523292,0.9944479484997806,-1.6331410195988143,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7038183879245967,1049,1,-0.5524211743618752,-0.7451572309007539,-0.49519472815262355,0.7536879961136456,-1.5545876136864702,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7034719777613507,1050,1,-0.5524211743618752,-0.7451572309007539,-0.4784606726528002,0.08156646236901802,-1.5231662513215327,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.703125567598105,1051,1,-0.5024251407342256,-0.677756345295187,-0.38921237665374214,0.011344809589729025,-1.491744888956595,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7027791574348592,1052,1,-0.5524211743618752,-0.7451572309007539,-0.651379246150975,0.7637196607964014,-1.4603235265916574,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7024327472716134,7027,2,-0.5024251407342256,-0.677756345295187,1.4794238208265347,-1.32286659321677,-1.42890216422672,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7020863371083674,11,0,-0.5024251407342256,-0.677756345295187,-0.5732869871517993,0.3925480675344427,-1.3817701206793134,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7017399269451217,1053,1,-0.5024251407342256,-0.677756345295187,0.029139010841842207,-0.8212833590789884,-1.3032167147669695,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.701393516781876,7028,2,-0.5024251407342256,-0.677756345295187,-0.6681133016507984,0.5229597084102664,-1.2717953524020318,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7010471066186301,7029,2,-0.5524211743618752,-0.7451572309007539,-0.2888080436548019,-0.04884517850680491,-1.2246633088546255,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7007006964553841,1054,1,-0.5524211743618752,-0.7451572309007539,1.1949448773295372,-1.4231832400443263,-1.177531265307219,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7003542862921384,1055,1,-0.5524211743618752,-0.7451572309007539,1.6244523018250039,-1.5134682221891271,-1.1461099029422814,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.7000078761288926,7030,2,-0.5524211743618752,-0.7451572309007539,1.049916396331068,-1.2927715991685031,-1.114688540577344,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6996614659656466,1056,1,-0.452429107106576,-0.677756345295187,-0.49519472815262355,0.3022630853896422,-1.0675564970299374,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6993150558024008,1057,1,-0.5024251407342256,-0.7451572309007539,0.46422445383725,-0.811251694396233,-1.0361351346649998,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.698968645639155,7031,2,-0.5024251407342256,-0.677756345295187,-1.0474185596467949,1.2251762362031606,-1.0047137723000623,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6986222354759093,7032,2,-0.5024251407342256,-0.677756345295187,0.20205758434001708,-0.4701750951825417,-0.9575817287526558,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6982758253126633,7033,2,-0.5524211743618752,-0.7451572309007539,1.178210821829714,-1.0118849880513456,-0.9104496852052494,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6979294151494175,1058,1,-0.5524211743618752,-0.8125581165062826,-0.05453126665727467,-0.7309983769341876,-0.863317641657843,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6975830049861718,1059,1,-0.6024172079894964,-0.8125581165062826,-0.08799937765692141,0.4427063909482209,-0.8318962792929054,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.697236594822926,1060,1,-0.6024172079894964,-0.7451572309007539,1.7471687088237087,-1.5034365575063715,-0.8004749169279678,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.69689018465968,1061,1,-0.6024172079894964,-0.8125581165062826,2.522513280315525,-1.9347981388648636,-0.7690535545630302,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6965437744964342,1062,1,-0.6024172079894964,-0.8125581165062826,0.09049721434119458,0.06150313300350718,-0.7376321921980926,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6961973643331885,7034,2,-0.6024172079894964,-0.8125581165062826,-0.5453968946520936,0.05147146832075141,-0.706210829833155,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6958509541699427,1063,1,-0.6024172079894964,-0.8799590021118496,-0.49519472815262355,0.3423897441206646,-0.6590787862857486,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6955045440066967,1064,1,-0.6024172079894964,-0.8799590021118496,0.29130588033907506,-0.8915050118582778,-0.627657423920811,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.695158133843451,1065,1,-0.6024172079894964,-0.8799590021118496,-0.5230848206523292,0.8540046429412019,-0.5962360615558734,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6948117236802052,7035,2,-0.6024172079894964,-0.8125581165062826,-0.23302785865539066,0.6834663433343559,-0.5648146991909357,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6944653135169594,12,0,-0.5524211743618752,-0.8125581165062826,0.4586464353373088,-0.7309983769341876,-0.5176826556435293,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6941189033537134,1066,1,-0.5524211743618752,-0.8799590021118496,0.1853235288401937,-0.5905550713756088,-0.4391292497311854,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6937724931904676,1067,1,-0.6024172079894964,-0.9473598877173782,1.8587290788225312,-1.7542281745752621,-0.40770788736624775,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6934260830272219,13,0,-0.652413241617146,-0.9473598877173782,-0.22187182165550842,0.3524214088034203,-0.37628652500131016,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.693079672863976,7036,2,-0.6024172079894964,-0.8799590021118496,-0.22744984015544953,-0.04884517850680491,-0.29773311908896616,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.69273326270073,7037,2,-0.6024172079894964,-0.9473598877173782,-0.29438606215474306,0.1919147738793301,-0.25060107554155975,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6923868525374843,1068,1,-0.6024172079894964,-0.9473598877173782,0.7877495268338351,-1.0620433114651238,-0.20346903199415334,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6920404423742386,1069,1,-0.6024172079894964,-0.9473598877173782,-0.6011770796515049,0.5731180318240445,-0.17204766962921575,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6916940322109928,1070,1,-0.5524211743618752,-0.8799590021118496,0.14069938084066472,-0.5905550713756088,-0.14062630726427813,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6913476220477468,1071,1,-0.6024172079894964,-0.9473598877173782,0.3359300283386041,-0.7009033828859209,-0.10920494489934053,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.691001211884501,7038,2,-0.6024172079894964,-0.9473598877173782,0.9383560263322456,-1.1924549523409467,-0.07778358253440293,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
-1.6906548017212553,1072,1,-0.652413241617146,-1.0147607733229451,-0.4003684136536244,0.07153479768626296,-0.03065153898699653,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068
